clk,posX,posY,BodPosX,BodPosY
314475,99.11412592580882,13.281191285532943,0,0
320282,99.08115795096073,13.524945068160957,0,0
326089,99.04759050742467,13.768617021092561,0,0
331896,99.01342379829302,14.012205670044361,0,0
337703,98.97865803028392,14.255709541236966,0,0
343510,98.94329341373998,14.499127161403932,0,0
349317,98.90733016262699,14.742457057800646,0,0
355124,98.87076849453271,14.985697758213243,0,0
360931,98.83360863066542,15.228847790967537,0,0
366738,98.79585079585269,15.471905684937893,0,0
372545,98.75749521853996,15.714869969556133,0,0
378352,98.71854213078919,15.957739174820471,0,0
384159,98.67899176827744,16.200511831304347,0,0
389966,98.63884437029547,16.443186470165365,0,0
395773,98.59810017974624,16.68576162315416,0,0
401580,98.55675944314349,16.92823582262328,0,0
407387,98.51482241061024,17.170607601536076,0,0
413194,98.47228933587722,17.41287549347557,0,0
419001,98.42916047628144,17.655038032653323,0,0
424808,98.38543609276456,17.897093753918323,0,0
430615,98.34111644987128,18.13904119276581,0,0
436422,98.29620181574786,18.380878885346206,0,0
442229,98.25069246214036,18.622605368473884,0,0
448036,98.20458866439313,18.864219179636102,0,0
453843,98.15789070144696,19.10571885700178,0,0
459650,98.11059885583761,19.347102939430407,0,0
465457,98.06271341369396,19.58836996648084,0,0
471264,98.01423466473629,19.829518478420162,0,0
477071,97.96516290227461,20.070547016232503,0,0
482878,97.91549842320677,20.311454121627857,0,0
488685,97.86524152801675,20.552238337050934,0,0
494492,97.81439252077281,20.79289820568997,0,0
500299,97.76295170912564,21.0334322714855,0,0
506106,97.71091940430654,21.273839079139233,0,0
511913,97.65829592112547,21.51411717412282,0,0
517720,97.60508157796924,21.754265102686656,0,0
523527,97.55127669679945,21.994281411868663,0,0
529334,97.4968816031507,22.234164649503125,0,0
535141,97.4418966261285,22.473913364229436,0,0
540948,97.38632209840728,22.713526105500872,0,0
546755,97.33015835622851,22.953001423593413,0,0
552562,97.2734057393985,23.192337869614487,0,0
558369,97.21606459128644,23.431533995511707,0,0
564176,97.15813525882233,23.670588354081698,0,0
569983,97.09961809249475,23.909499498978793,0,0
575790,97.04051344634895,24.148265984723814,0,0
581597,96.98082167798455,24.386886366712826,0,0
587404,96.92054314855339,24.625359201225827,0,0
593211,96.85967822275748,24.86368304543556,0,0
599018,96.79822726884659,25.101856457416176,0,0
604825,96.73619065861614,25.339877996151994,0,0
610632,96.67356876740497,25.5777462215462,0,0
616439,96.61036197409304,25.81545969442956,0,0
622246,96.54657066109908,26.05301697656917,0,0
628053,96.48219521437838,26.290416630677083,0,0
633860,96.41723602342036,26.527657220419076,0,0
639667,96.35169348124627,26.764737310423296,0,0
645474,96.28556798440682,27.001655466288955,0,0
651281,96.21885993297973,27.23841025459502,0,0
657088,96.15156973056736,27.475000242908877,0,0
662895,96.08369778429422,27.71142399979499,0,0
668702,96.01524450480456,27.947680094823586,0,0
674509,95.94621030625984,28.18376709857927,0,0
680316,95.87659560633624,28.41968358266971,0,0
686123,95.80640082622219,28.655428119734278,0,0
691930,95.73562639061562,28.89099928345264,0,0
697737,95.66427272772174,29.126395648553448,0,0
703544,95.59234026925012,29.36161579082294,0,0
709351,95.5198294504122,29.59665828711352,0,0
715158,95.44674070991873,29.83152171535241,0,0
720965,95.373074489977,30.066204654550265,0,0
726772,95.2988312362882,30.30070568480973,0,0
732579,95.22401139804478,30.53502338733405,0,0
738386,95.14861542792767,30.769156344435665,0,0
744193,95.07264378210353,31.003103139544773,0,0
750000,94.99609692022206,31.23686235721789,0,0
755807,94.91897530541317,31.470432583146447,0,0
761614,94.84127940428415,31.703812404165312,0,0
767421,94.76300968691694,31.937000408261383,0,0
773228,94.68416662686516,32.16999518458206,0,0
779035,94.6047507011514,32.40279532344386,0,0
784842,94.52476239026414,32.635399416340896,0,0
790649,94.4442021781551,32.86780605595343,0,0
796456,94.36307055223597,33.10001383615635,0,0
802263,94.28136800337577,33.33202135202771,0,0
808070,94.1990950258978,33.56382719985722,0,0
813877,94.11625211757656,33.79542997715475,0,0
819684,94.03283977963473,34.026828282658755,0,0
825491,93.9488585167403,34.258020716344866,0,0
831298,93.86430883700339,34.489005879434266,0,0
837105,93.77919125197313,34.71978237440216,0,0
842912,93.69350627663475,34.95034880498629,0,0
848719,93.60725442940625,35.18070377619533,0,0
854526,93.52043623213541,35.410845894317355,0,0
860333,93.43305221009662,35.640773766928255,0,0
866140,93.34510289198757,35.87048600290014,0,0
871947,93.25658880992623,36.09998121240981,0,0
877754,93.16751049944753,36.32925800694714,0,0
883561,93.07786849950016,36.55831499932344,0,0
889368,92.98766335244323,36.78715080367995,0,0
895175,92.89689560404307,37.015764035496076,0,0
900982,92.80556580346993,37.24415331159791,0,0
906789,92.71367450329467,37.47231725016654,0,0
912596,92.62122225948526,37.700254470746366,0,0
918403,92.52820963140366,37.92796359425353,0,0
924210,92.4346371818022,38.15544324298421,0,0
930017,92.3405054768204,38.38269204062298,0,0
935824,92.24581508598133,38.60970861225112,0,0
941631,92.15056658218835,38.836491584354945,0,0
947438,92.05476054172149,39.06303958483412,0,0
953245,91.95839754423409,39.289351243009946,0,0
959052,91.86147817274913,39.51542518963364,0,0
964859,91.764003013656,39.74126005689469,0,0
970666,91.66597265670657,39.966854478429035,0,0
976473,91.56738769501192,40.19220708932741,0,0
982280,91.46824872503859,40.417316526143544,0,0
988087,91.36855634660508,40.64218142690247,0,0
993894,91.26831116287809,40.86680043110868,0,0
999701,91.167513780369,41.091172179754466,0,0
1005508,91.06616480893017,41.31529531532805,0,0
1011315,90.96426486175116,41.53916848182186,0,0
1017122,90.86181455535514,41.76279032474067,0,0
1022929,90.75881450959507,41.98615949110988,0,0
1028736,90.65526534765,42.2092746294836,0,0
1034543,90.55116769602131,42.432134389952914,0,0
1040350,90.44652218452887,42.65473742415402,0,0
1046157,90.34132944630727,42.877082385276346,0,0
1051964,90.23559011780195,43.09916792807076,0,0
1057771,90.12930483876538,43.320992708857695,0,0
1063578,90.02247425225323,43.54255538553524,0,0
1069385,89.91509900462036,43.76385461758729,0,0
1075192,89.80717974551705,43.98488906609169,0,0
1080999,89.69871712788495,44.20565739372824,0,0
1086806,89.5897118079532,44.42615826478689,0,0
1092613,89.48016444523442,44.64639034517577,0,0
1098420,89.37007570252082,44.86635230242926,0,0
1104227,89.25944624588,45.08604280571606,0,0
1110034,89.1482767446511,45.30546052584724,0,0
1115841,89.03656787144064,45.52460413528429,0,0
1121648,88.92432030211856,45.74347230814716,0,0
1127455,88.81153471581396,45.962063720222254,0,0
1133262,88.6982117949112,46.180377048970435,0,0
1139069,88.58435222504559,46.39841097353511,0,0
1144876,88.46995669509933,46.616164174750054,0,0
1150683,88.35502589719734,46.83363533514761,0,0
1156490,88.23956052670307,47.0508231389665,0,0
1162297,88.12356128221427,47.26772627215981,0,0
1168104,88.00702886555877,47.484343422402986,0,0
1173911,87.88996398179025,47.700673279101764,0,0
1179718,87.77236733918397,47.91671453340006,0,0
1185525,87.65423964923245,48.13246587818792,0,0
1191332,87.53558162664126,48.34792600810943,0,0
1197139,87.41639398932456,48.563093619570616,0,0
1202946,87.29667745840086,48.7779674107473,0,0
1208753,87.17643275818864,48.99254608159302,0,0
1214560,87.05566061620189,49.20682833384686,0,0
1220367,86.93436176314584,49.42081287104134,0,0
1226174,86.81253693291245,49.6344983985102,0,0
1231981,86.69018686257596,49.84788362339633,0,0
1237788,86.56731229238846,50.060967254659474,0,0
1243595,86.44391396577548,50.27374800308414,0,0
1249402,86.31999262933134,50.486224581287345,0,0
1255209,86.19554903281475,50.69839570372644,0,0
1261016,86.07058392914425,50.910260086706835,0,0
1266823,85.94509807439361,51.12181644838984,0,0
1272630,85.81909222778734,51.33306350880035,0,0
1278437,85.692567151696,51.54399998983463,0,0
1284244,85.56552361163163,51.75462461526804,0,0
1290051,85.43796237624319,51.964936110762736,0,0
1295858,85.30988421731176,52.17493320387544,0,0
1301665,85.18128990974597,52.384614624065016,0,0
1307472,85.05218023157735,52.59397910270036,0,0
1313279,84.9225559639555,52.80302537306781,0,0
1319086,84.79241789114349,53.011752170379076,0,0
1324893,84.66176680051295,53.22015823177869,0,0
1330700,84.53060348253955,53.42824229635178,0,0
1336507,84.39892873079798,53.63600310513158,0,0
1342314,84.26674334195727,53.84343940110718,0,0
1348121,84.13404811577595,54.05054992923103,0,0
1353928,84.00084385509726,54.257333436426556,0,0
1359735,83.86713136584412,54.46378867159577,0,0
1365542,83.73291145701451,54.66991438562685,0,0
1371349,83.59818494067635,54.87570933140158,0,0
1377156,83.4629526319627,55.08117226380308,0,0
1382963,83.32721534906682,55.28630193972322,0,0
1388770,83.19097391323722,55.49109711807007,0,0
1394577,83.0542291487726,55.69555655977568,0,0
1400384,82.91698188301702,55.89967902780324,0,0
1406191,82.7792329463548,56.10346328715482,0,0
1411998,82.64098317220545,56.30690810487871,0,0
1417805,82.50223339701877,56.510012250076905,0,0
1423612,82.36298446026963,56.7127744939126,0,0
1429419,82.22323720445304,56.91519360961755,0,0
1435226,82.08299247507891,57.11726837249957,0,0
1441033,81.94225112066705,57.31899755994987,0,0
1446840,81.80101399274197,57.52037995145053,0,0
1452647,81.65928194582776,57.7214143285818,0,0
1458454,81.51705583744291,57.92209947502951,0,0
1464261,81.3743365280951,58.1224341765925,0,0
